Data,Method,Parc,R,CIs_R_1,CIs_R_2,MAE,CIs_MAE_1,CIs_MAE_2,Delta_R,CIs_Delta_R_1,CIs_Delta_R_2,Delta_MAE,CIs_Delta_MAE_1,CIs_Delta_MAE_2
Age_gender_TBrainVolume_CT,Xgboost,160,0.067442532815628,-0.038068231425855,0.174256071869672,8.02223920438628,7.39303203817986,8.63831194859727,-0.0702523713698344,-0.196488429284319,0.0694041477195839,0.121369308185322,-0.208853954284504,0.452462239815147
Age_gender_TBrainVolume_CT,glmnet,640,0.00615393549261059,-0.107226930731503,0.115557393417538,7.89764192302869,7.29124402661712,8.51089161039068,-0.0925638585601328,-0.217176277024544,0.0410721823563305,0.0582544807315042,-0.10010196674633,0.212969140015296
Age_gender_TBrainVolume_CT,randomF,640,0.140978307890784,0.0505997370419694,0.239987279106401,7.76912337982614,7.1319446425591,8.33516037747508,0.0475430052145544,-0.0669462108480765,0.168428217018786,-0.0627970900572583,-0.244274835763148,0.111883804401175
Age_gender_TBrainVolume_CT,SVR,640,0.102227462113992,0.00855602091530323,0.207537881863508,7.79639063998791,7.19812397273566,8.40380475162176,0.000102981246850875,-0.1215790285786,0.133867364023984,-0.047651989128946,-0.251907752991232,0.141047152733667
Age_gender_TBrainVolume_CT,Xgboost,640,0.196675436691763,0.103408737317704,0.287576697656227,7.68694753365606,7.03761592179777,8.28796230244573,0.0589805325063004,-0.0742197173758155,0.20671734959294,-0.213922362544901,-0.607330076815935,0.169770473449544
Age_gender_TBrainVolume_CT,glmnet,2560,0.0260952492992314,-0.0750127914114096,0.126212742468258,7.89863206774684,7.24710649380446,8.52443150514546,-0.072622544753512,-0.197604860371436,0.0502676566709493,0.059244625449657,-0.0939376738940809,0.228040923677828
Age_gender_TBrainVolume_CT,randomF,2560,0.131439767347611,0.0293112659257354,0.217469389767596,7.7860765915673,7.17163135352861,8.42968007640365,0.0380044646713822,-0.0967397747063621,0.174724367417187,-0.0458438783161004,-0.246945298104111,0.135768237991024
Age_gender_TBrainVolume_CT,SVR,2560,0.130745088664571,0.00198301057676519,0.254980236867292,7.87939099273613,7.26100818652814,8.51444961765911,0.0286206077974297,-0.130373022973714,0.176274408166552,0.0353483636192715,-0.242758090540408,0.359673092594922
Age_gender_TBrainVolume_CT,Xgboost,2560,0.15714118521169,0.0608743878962828,0.242057285412089,7.74561503106084,7.19017636296577,8.32840980345698,0.0194462810262273,-0.110133607961874,0.143601320648923,-0.155254865140122,-0.488449771666335,0.151697184381152
Age_gender_TBrainVolume_CT,glmnet,AAL,0.207712137433093,0.100154327901272,0.309447602793108,7.59762084690929,7.01106977794694,8.20685226605299,0.10899434338035,0.0034607394418818,0.218894198419606,-0.241766595387889,-0.446815010818402,-0.0387403796157577
Age_gender_TBrainVolume_CT,randomF,AAL,0.080028022886613,-0.0118803489734091,0.180350345710081,7.79656420913332,7.16886663720241,8.42788615127012,-0.0134072797896162,-0.12040905485181,0.0812007155316577,-0.0353562607500724,-0.214753497344137,0.161816160367319
Age_gender_TBrainVolume_CT,SVR,AAL,0.0508302123311035,-0.041560453026813,0.135789145995167,8.00501981318378,7.42583676740469,8.58376259660216,-0.0512942685360373,-0.172779395095326,0.0695046796665986,0.160977184066923,-0.0498950277069277,0.376984924388847
Age_gender_TBrainVolume_CT,Xgboost,AAL,0.0607359353294986,-0.037541399653666,0.159268496455516,7.99323744173024,7.36889541053261,8.65426341713913,-0.0769589688559638,-0.193674942713553,0.0305297764449013,0.0923675455292807,-0.244461637399791,0.441220587763646
