Data,Method,Parc,R,CIs_R_1,CIs_R_2,MAE,CIs_MAE_1,CIs_MAE_2,Delta_R,CIs_Delta_R_1,CIs_Delta_R_2,Delta_MAE,CIs_Delta_MAE_1,CIs_Delta_MAE_2
Age_gender_scanner_TBrainVolume_Contrast,glmnet,2560,0.0757577420043443,-0.0221376248694787,0.177489756715374,10.4498953676785,9.58555345070548,11.3515535668191,-0.0232546365895617,-0.154077414477267,0.141347366343709,-0.0141474712749012,-1.36613733237874,1.04956532261854
Age_gender_scanner_TBrainVolume_Contrast,randomF,2560,0.0809404132211631,-0.0145871692158394,0.182835402397485,10.4276456149998,9.55309895644517,11.3169080796452,-0.0390085710894896,-0.147637095666956,0.0904173345182391,-0.052704412849053,-1.39640291765965,1.01852991234156
Age_gender_scanner_TBrainVolume_Contrast,SVR,2560,0.0938957160903844,-0.0034965412860461,0.192145698057923,10.4938687819594,9.6830717607233,11.372761090083,0.0176922005309584,-0.102623432904106,0.160902577680679,-0.0211441481327466,-1.31352440604926,1.05421611135329
Age_gender_scanner_TBrainVolume_Contrast,Xgboost,2560,0.141123047372449,0.0356787361733417,0.241064595913537,10.4414604123959,9.5340742631392,11.3676827590984,0.0135720931655267,-0.135622067791108,0.154307391410933,-0.183435564893298,-1.57335284524713,0.937644601196625
Age_gender_scanner_TBrainVolume_Contrast,glmnet,AAL,-0.122777449372048,-0.207311780586616,-0.031471752764077,10.6420972785903,9.6875125437671,11.5553516718436,-0.221789827965954,-0.328854042757487,-0.0795118729601846,0.178054439636904,-1.1612558539392,1.25729424558389
Age_gender_scanner_TBrainVolume_Contrast,randomF,AAL,0.0570931661113244,-0.0440085838733438,0.15051793818235,10.528293550794,9.70575975635687,11.4635930576981,-0.0628558181993282,-0.1921391720524,0.0740544270854598,0.0479435229452125,-1.28759477751415,1.10895233195593
Age_gender_scanner_TBrainVolume_Contrast,SVR,AAL,-0.0243936205888837,-0.105959126771314,0.0620015477962165,10.580956366414,9.73845537887444,11.4875656931195,-0.10059713614831,-0.230501966661417,0.0429737723414073,0.0659434363218185,-1.31637860729812,1.08083428563828
Age_gender_scanner_TBrainVolume_Contrast,Xgboost,AAL,0.0844249638412603,-0.0143680780924014,0.186049456839534,10.7260333394873,9.85394358569269,11.6253063842942,-0.0431259903656619,-0.183819011705219,0.0952693772842736,0.101137362198106,-1.24188352222285,1.1944971426131
Age_gender_scanner_TBrainVolume_CT,glmnet,160,-0.0258000525496983,-0.121791205363857,0.0705225861979889,10.5305310783204,9.62932903552763,11.4441637954648,-0.124812431143604,-0.248778166253468,0.0410194560373537,0.0664882393670361,-1.27682906115446,1.11433905374704
Age_gender_scanner_TBrainVolume_CT,randomF,160,0.071627198708964,-0.0214624717282229,0.164788962657891,10.4603311243886,9.57395579188221,11.3995046738741,-0.0483217856016887,-0.184334850105137,0.08787209439507,-0.0200189034602154,-1.3043576807334,1.12221236928767
Age_gender_scanner_TBrainVolume_CT,SVR,160,0.0215630878747273,-0.0833113004130312,0.125191381607981,10.4892720331522,9.61620324539538,11.4802259375036,-0.0546404276846987,-0.194693677014511,0.0932232644149275,-0.0257408969399702,-1.36456784587401,1.00104179172539
Age_gender_scanner_TBrainVolume_CT,Xgboost,160,0.102105849219903,0.00284271174791336,0.194817682333366,10.7725715952471,9.90278889259359,11.6913978744801,-0.0254451049870193,-0.146923717390613,0.106476858989325,0.147675617957942,-1.19033660047967,1.24563652227733
Age_gender_scanner_TBrainVolume_CT,glmnet,640,0.0362024740002404,-0.0601489006082183,0.133407683508347,10.5367084893044,9.60198174411269,11.4838315088367,-0.0628099045936656,-0.189449555734416,0.0979574596704084,0.0726656503510732,-1.2896761847754,1.08007674103818
Age_gender_scanner_TBrainVolume_CT,randomF,640,0.0483896989572302,-0.0474797715913612,0.1371848084375,10.5154550701183,9.61958412961777,11.3736234064789,-0.0715592853534224,-0.203767246898666,0.0713190332000379,0.0351050422695103,-1.26249825174758,1.04827675690084
Age_gender_scanner_TBrainVolume_CT,SVR,640,-0.0231138236364048,-0.103579825060506,0.0584407950758942,10.6038205700813,9.70551976114723,11.5013782434028,-0.0993173391958308,-0.23032411327482,0.0320413710811938,0.0888076399891133,-1.19659286228077,1.28236830058905
Age_gender_scanner_TBrainVolume_CT,Xgboost,640,0.0435409498708598,-0.0529555328588188,0.142977058263869,10.8040596197459,9.94959966275974,11.7592317985766,-0.0840100043360624,-0.217949931847559,0.0565999543074837,0.179163642456746,-1.18526956857729,1.27325953333831
Age_gender_scanner_TBrainVolume_CT,glmnet,2560,-0.0565284749262387,-0.137997856835524,0.0331126664583987,10.6487076570764,9.77327970495847,11.599146925619,-0.155540853520145,-0.278907235477378,-0.0120555258376513,0.184664818123002,-1.14181134628384,1.28198420483946
Age_gender_scanner_TBrainVolume_CT,randomF,2560,0.0402735790612362,-0.0510572465544127,0.142377722785177,10.4872964929791,9.54543447286167,11.3497181521249,-0.0796754052494164,-0.212077038214577,0.0520740847345272,0.00694646513025354,-1.25292594031315,1.15602696338878
Age_gender_scanner_TBrainVolume_CT,SVR,2560,-0.031092572772955,-0.163623324411392,0.0923359035817266,10.468191794881,9.55615228066641,11.4318925434803,-0.107296088332381,-0.269319395874136,0.0580976447081767,-0.0468211352112178,-1.30837826925765,1.04208353627174
Age_gender_scanner_TBrainVolume_CT,Xgboost,2560,0.0223392768556286,-0.0769032346904034,0.133604460270012,10.7140431890146,9.84673999754851,11.5946650649562,-0.105211677351294,-0.239566923511943,0.0437471250735259,0.0891472117254288,-1.18057049207451,1.20110889571429
Age_gender_scanner_TBrainVolume_CT,glmnet,AAL,-0.0687168486593432,-0.162558325732089,0.0275800165226677,10.5354839527643,9.63913155176999,11.4758442266119,-0.167729227253249,-0.277510242011122,-0.0183648573060581,0.071441113810911,-1.28661013567112,1.17032967871387
Age_gender_scanner_TBrainVolume_CT,randomF,AAL,0.0141815589816507,-0.0815203991511289,0.108298215146942,10.5504233557452,9.65352532062027,11.4302242106853,-0.105767425329002,-0.225749402954314,0.0441055855241585,0.0700733278963863,-1.25285812529209,1.20669131691411
Age_gender_scanner_TBrainVolume_CT,SVR,AAL,-0.0397888292179786,-0.141643027588135,0.0544908140475239,10.5381652309668,9.64940300005387,11.3444063797013,-0.115992344777405,-0.250622910445492,0.029116936700946,0.0231523008745924,-1.34485478441101,1.06874034428145
Age_gender_scanner_TBrainVolume_CT,Xgboost,AAL,-0.0147641643225703,-0.107078191030967,0.0931203968481248,11.1172200142516,10.198782056488,12.0389038485272,-0.142315118529492,-0.267579800463911,-0.0116394474050818,0.49232403696244,-0.923380397239664,1.61162414760957
